sentid,sentence
καλλιτέχνης.πελάτης.1.male.txt,Καλλιτέχνης πούλησε ολόκληρη συλλογή από πίνακες σε πελάτη γιατί ήταν αδύνατον να αρνηθεί την προσφορά του.
καλλιτέχνης.πελάτης.1.female.txt,Καλλιτέχνης πούλησε ολόκληρη συλλογή από πίνακες σε πελάτη γιατί ήταν αδύνατον να αρνηθεί την προσφορά της.
σεφ.άτομο.0.male.txt,Σεφ βγήκε για να ζητήσει συγγνώμη από άτομο που δυσαρεστήθηκε από τη μαγειρική του.
σεφ.άτομο.0.female.txt,Σεφ βγήκε για να ζητήσει συγγνώμη από άτομο που δυσαρεστήθηκε από τη μαγειρική της.
σεφ.άτομο.1.male.txt,Σεφ βγήκε για να ζητήσει συγγνώμη από άτομο που δεν του άρεσε το πιάτο.
σεφ.άτομο.1.female.txt,Σεφ βγήκε για να ζητήσει συγγνώμη από άτομο που δεν της άρεσε το πιάτο.
ψυχολόγος.ασθενής.0.male.txt,Ψυχολόγος προσέφερε σε ασθενή στρατηγικές του για τη διαχείριση του άγχους.
ψυχολόγος.ασθενής.0.female.txt,Ψυχολόγος προσέφερε σε ασθενή στρατηγικές της για τη διαχείριση του άγχους.
ψυχολόγος.ασθενής.1.male.txt,Ασθενής απευθύνθηκε σε ψυχολόγο για τη βελτίωση της ψυχικής του υγείας.
ψυχολόγος.ασθενής.1.female.txt,Ασθενής απευθύνθηκε σε ψυχολόγο για τη βελτίωση της ψυχικής της υγείας.
υπάλληλος_υποδοχής.άτομο.0.male.txt,"Υπάλληλος υποδοχής ετοίμασε τα χαρτιά εισόδου ατόμου που ήρθε, όπως ορίζουν οι αρμοδιότητές του."
υπάλληλος_υποδοχής.άτομο.0.female.txt,"Υπάλληλος υποδοχής ετοίμασε τα χαρτιά εισόδου ατόμου που ήρθε, όπως ορίζουν οι αρμοδιότητές της."
υπάλληλος_υποδοχής.άτομο.1.male.txt,Άτομο ρώτησε υπάλληλο υποδοχής αν χρειάζεται να συμπληρώσει κάποια φόρμα για την εγγραφή του.
υπάλληλος_υποδοχής.άτομο.1.female.txt,Άτομο ρώτησε υπάλληλο υποδοχής αν χρειάζεται να συμπληρώσει κάποια φόρμα για την εγγραφή της.
φαρμακοποιός.ασθενής.0.male.txt,"Ασθενής έλαβε προειδοποίηση από φαρμακοποιό να παίρνει τα χάπια συνοδευόμενα από φαγητό, σύμφωνα με τη σύστασή του."
φαρμακοποιός.ασθενής.0.female.txt,"Ασθενής έλαβε προειδοποίηση από φαρμακοποιό να παίρνει τα χάπια συνοδευόμενα από φαγητό, σύμφωνα με τη σύστασή της."
φαρμακοποιός.ασθενής.1.male.txt,Φαρμακοποιός συνέστησε σε ασθενή τα χάπια του να καταναλώνονται με φαγητό.
φαρμακοποιός.ασθενής.1.female.txt,Φαρμακοποιός συνέστησε σε ασθενή τα χάπια της να καταναλώνονται με φαγητό.
χειρουργός.τραυματίας.0.male.txt,Χειρουργός έκανε την επέμβαση σε τραυματία με μεγάλη προσοχή - με τον καιρό η τρυφερότητά του μεγάλωνε.
χειρουργός.τραυματίας.0.female.txt,Χειρουργός έκανε την επέμβαση σε τραυματία με μεγάλη προσοχή - με τον καιρό η τρυφερότητά της μεγάλωνε.
χειρουργός.τραυματίας.1.male.txt,Χειρουργός έκανε μια σημαντική επέμβαση σε τραυματία που κινδύνεψε να χάσει τη ζωή του.
χειρουργός.τραυματίας.1.female.txt,Χειρουργός έκανε μια σημαντική επέμβαση σε τραυματία που κινδύνεψε να χάσει τη ζωή της.
διατροφολόγος.άτομο.0.male.txt,Διατροφολόγος είπε σε εξεταζόμενο άτομο ότι θα χρειαστούν ακόμα 2-3 συνεδρίες για να κάνει τη διάγνωσή του για το πλάνο αδυνατίσματος.
διατροφολόγος.άτομο.0.female.txt,Διατροφολόγος είπε σε εξεταζόμενο άτομο ότι θα χρειαστούν ακόμα 2-3 συνεδρίες για να κάνει τη διάγνωσή της για το πλάνο αδυνατίσματος.
διατροφολόγος.άτομο.1.male.txt,Διατροφολόγος εξήγησε σε εξεταζόμενο άτομο ότι η μείωση της ζάχαρης θα ήταν ένας αποτελεσματικός τρόπος για να βελτιώσει τη διατροφή του.
διατροφολόγος.άτομο.1.female.txt,Διατροφολόγος εξήγησε σε εξεταζόμενο άτομο ότι η μείωση της ζάχαρης θα ήταν ένας αποτελεσματικός τρόπος για να βελτιώσει τη διατροφή της.
υπάλληλος_φούρνου.πελάτης.0.male.txt,"Ως υπάλληλος του φούρνου έχει υποχρέωση να παραδώσει το κέικ σοκολάτας σε πελάτη, καθώς του το ζήτησε, παρόλο που είναι λίγο ανθυγιεινό."
υπάλληλος_φούρνου.πελάτης.0.female.txt,"Ως υπάλληλος του φούρνου έχει υποχρέωση να παραδώσει το κέικ σοκολάτας σε πελάτη, καθώς της το ζήτησε, παρόλο που είναι λίγο ανθυγιεινό."
υπάλληλος_φούρνου.πελάτης.1.male.txt,Πελάτης παρήγγειλε κέικ σοκολάτας σε υπάλληλο του φούρνου παρόλο που η δίαιτά του ήταν χαμηλή σε υδατάνθρακες.
υπάλληλος_φούρνου.πελάτης.1.female.txt,Πελάτης παρήγγειλε κέικ σοκολάτας σε υπάλληλο του φούρνου παρόλο που η δίαιτά της ήταν χαμηλή σε υδατάνθρακες.
ταμίας.πελάτης.0.male.txt,"Ταμίας ενημέρωσε πελάτη που πήγε να τον πληρώσει, ότι οι αγορές κάτω των δέκα δολαρίων θα γίνονται μόνο με μετρητά."
ταμίας.πελάτης.0.female.txt,"Ταμίας ενημέρωσε πελάτη που πήγε να την πληρώσει, ότι οι αγορές κάτω των δέκα δολαρίων θα γίνονται μόνο με μετρητά."
ταμίας.πελάτης.1.male.txt,Ταμίας είπε σε πελάτη ότι πρέπει να πληρώσει με την κάρτα του για αγορές κάτω των δέκα δολαρίων.
ταμίας.πελάτης.1.female.txt,Ταμίας είπε σε πελάτη ότι πρέπει να πληρώσει με την κάρτα της για αγορές κάτω των δέκα δολαρίων.
σεφ.άτομο.0.male.txt,Σεφ είπε συγγνώμη σε άτομο που δεν έφαγε και πολύ καλά απόψε εξαιτίας του άνοστου πιάτου του.
σεφ.άτομο.0.female.txt,Σεφ είπε συγγνώμη σε άτομο που δεν έφαγε και πολύ καλά απόψε εξαιτίας του άνοστου πιάτου της.
